customer_id,signup_date,industry,region,sales_channel,initial_tier,discount_pct
C00445,2025-05-30,Manufacturing,North America,Direct,Starter,0
C00446,2024-05-14,Financial Services,APAC,Direct,Growth,15
C00447,2024-01-29,Education,North America,Partner,Starter,0
C00448,2025-09-05,Media,North America,Partner,Growth,20
C00449,2024-04-26,Financial Services,EMEA,Self-Serve,Growth,0
C00450,2024-09-15,Technology,North America,Direct,Starter,0
C00451,2025-06-24,Education,EMEA,Self-Serve,Starter,0
C00452,2023-02-10,Education,North America,Self-Serve,Enterprise,15
C00453,2023-11-01,Manufacturing,North America,Direct,Starter,0
C00454,2023-06-14,Technology,North America,Direct,Growth,0
C00455,2024-06-06,Technology,EMEA,Self-Serve,Growth,15
C00456,2023-06-16,Technology,North America,Direct,Starter,0
C00457,2023-01-26,Manufacturing,APAC,Partner,Starter,0
C00458,2024-08-29,Technology,North America,Direct,Starter,0
C00459,2025-09-16,Financial Services,EMEA,Direct,Starter,10
C00460,2023-08-19,Retail,North America,Direct,Starter,10
C00461,2023-11-14,Manufacturing,APAC,Direct,Starter,0
C00462,2023-06-04,Financial Services,EMEA,Direct,Starter,0
C00463,2024-03-10,Financial Services,North America,Self-Serve,Growth,10
C00464,2025-04-23,Technology,LATAM,Self-Serve,Growth,5
C00465,2023-11-05,Healthcare,North America,Self-Serve,Growth,0
C00466,2024-09-15,Financial Services,North America,Direct,Growth,0
C00467,2025-12-19,Education,North America,Partner,Starter,0
C00468,2024-11-06,Financial Services,North America,Partner,Starter,5
C00469,2023-05-07,Technology,North America,Self-Serve,Growth,10
C00470,2024-02-07,Manufacturing,EMEA,Self-Serve,Starter,10
C00471,2024-10-27,Healthcare,North America,Self-Serve,Growth,0
C00472,2025-12-08,Financial Services,North America,Direct,Enterprise,25
C00473,2025-03-16,Financial Services,EMEA,Direct,Enterprise,10
C00474,2023-12-21,Education,North America,Direct,Starter,10
C00475,2025-05-12,Manufacturing,North America,Direct,Growth,0
C00476,2024-09-17,Technology,North America,Partner,Starter,0
C00477,2023-07-30,Media,North America,Partner,Growth,5
C00478,2024-04-01,Retail,EMEA,Self-Serve,Enterprise,20
C00479,2023-05-21,Retail,North America,Direct,Starter,0
C00480,2023-09-07,Manufacturing,APAC,Direct,Starter,10
C00481,2024-09-29,Financial Services,APAC,Self-Serve,Growth,10
C00482,2025-10-21,Financial Services,LATAM,Self-Serve,Enterprise,20
C00483,2025-05-11,Retail,North America,Self-Serve,Growth,5
C00484,2025-07-28,Healthcare,North America,Direct,Starter,0
C00485,2025-07-08,Other,LATAM,Self-Serve,Starter,0
C00486,2025-06-10,Technology,North America,Self-Serve,Starter,0
C00487,2024-11-23,Technology,EMEA,Self-Serve,Growth,10
C00488,2025-12-29,Manufacturing,EMEA,Direct,Growth,0
C00489,2023-01-20,Retail,North America,Self-Serve,Growth,0
C00490,2025-11-17,Financial Services,EMEA,Partner,Enterprise,5
C00491,2023-11-05,Other,North America,Partner,Enterprise,10
C00492,2025-04-14,Financial Services,APAC,Partner,Growth,20
C00493,2025-09-29,Retail,EMEA,Direct,Starter,10
C00494,2025-07-23,Financial Services,EMEA,Self-Serve,Enterprise,10
C00495,2024-02-13,Media,APAC,Self-Serve,Growth,5
C00496,2024-03-13,Technology,North America,Self-Serve,Growth,10
C00497,2023-07-05,Financial Services,North America,Self-Serve,Starter,0
C00498,2025-11-29,Technology,North America,Self-Serve,Starter,0
C00499,2025-07-11,Technology,EMEA,Direct,Starter,0
C00500,2023-08-26,Manufacturing,LATAM,Self-Serve,Starter,0
C00501,2024-01-08,Other,North America,Self-Serve,Starter,10
C00502,2024-11-09,Financial Services,North America,Direct,Starter,0
C00503,2025-08-01,Other,North America,Partner,Starter,10
C00504,2025-11-05,Financial Services,EMEA,Partner,Starter,0
C00505,2023-10-27,Healthcare,APAC,Self-Serve,Enterprise,25
C00506,2024-03-28,Financial Services,North America,Self-Serve,Growth,15
C00507,2024-06-04,Financial Services,EMEA,Self-Serve,Starter,0
C00508,2024-01-25,Retail,North America,Direct,Starter,10
C00509,2024-02-17,Retail,EMEA,Self-Serve,Starter,0
C00510,2024-06-30,Healthcare,APAC,Self-Serve,Enterprise,15
C00511,2025-06-30,Other,EMEA,Self-Serve,Starter,0
C00512,2024-04-11,Healthcare,North America,Self-Serve,Starter,5
C00513,2023-11-21,Education,EMEA,Self-Serve,Enterprise,15
C00514,2024-04-25,Healthcare,North America,Self-Serve,Starter,0
C00515,2024-01-16,Media,APAC,Self-Serve,Enterprise,10
C00516,2024-12-04,Other,North America,Partner,Enterprise,10
C00517,2023-09-30,Healthcare,APAC,Direct,Enterprise,10
C00518,2025-04-06,Technology,EMEA,Self-Serve,Enterprise,25
C00519,2025-12-20,Education,North America,Self-Serve,Starter,0
C00520,2023-04-20,Healthcare,North America,Self-Serve,Starter,5
C00521,2023-10-31,Financial Services,EMEA,Partner,Enterprise,10
C00522,2023-04-25,Financial Services,EMEA,Self-Serve,Starter,5
C00523,2025-08-29,Other,North America,Partner,Starter,0
C00524,2024-04-03,Technology,LATAM,Direct,Starter,10
C00525,2025-11-26,Healthcare,North America,Partner,Growth,15
C00526,2025-06-23,Technology,EMEA,Self-Serve,Starter,10
C00527,2024-02-16,Financial Services,North America,Direct,Growth,10
C00528,2023-03-12,Healthcare,APAC,Partner,Starter,5
C00529,2023-06-29,Retail,North America,Self-Serve,Starter,0
C00530,2023-09-20,Education,North America,Direct,Starter,0
C00531,2024-07-28,Technology,North America,Self-Serve,Starter,0
C00532,2025-04-22,Financial Services,North America,Self-Serve,Starter,0
C00533,2024-09-13,Technology,EMEA,Self-Serve,Starter,5
C00534,2025-02-15,Manufacturing,North America,Self-Serve,Growth,5
C00535,2023-02-18,Technology,North America,Self-Serve,Growth,0
C00536,2025-05-03,Retail,APAC,Self-Serve,Starter,5
C00537,2025-09-27,Manufacturing,North America,Direct,Growth,10
C00538,2023-09-07,Financial Services,North America,Self-Serve,Growth,15
C00539,2025-10-26,Retail,EMEA,Self-Serve,Starter,0
C00540,2024-12-01,Media,North America,Self-Serve,Starter,0
C00541,2025-07-26,Healthcare,North America,Self-Serve,Starter,10
C00542,2024-02-13,Financial Services,APAC,Self-Serve,Starter,0
C00543,2025-09-28,Technology,EMEA,Self-Serve,Starter,0
C00544,2024-05-08,Retail,North America,Self-Serve,Starter,0
C00545,2024-11-23,Financial Services,EMEA,Self-Serve,Growth,10
C00546,2024-06-24,Manufacturing,North America,Self-Serve,Starter,5
C00547,2024-06-29,Retail,APAC,Self-Serve,Growth,10
C00548,2024-02-21,Technology,APAC,Self-Serve,Growth,10
C00549,2025-07-05,Manufacturing,EMEA,Self-Serve,Growth,0
C00550,2025-11-16,Financial Services,North America,Self-Serve,Starter,0
C00551,2025-12-20,Retail,LATAM,Direct,Growth,5
C00552,2024-03-15,Manufacturing,APAC,Self-Serve,Growth,10
C00553,2024-03-22,Technology,North America,Partner,Growth,15
C00554,2024-12-16,Media,North America,Self-Serve,Starter,5
C00555,2025-05-27,Education,APAC,Direct,Starter,0
C00556,2025-09-04,Education,APAC,Self-Serve,Growth,10
C00557,2025-01-06,Financial Services,North America,Self-Serve,Growth,15
C00558,2024-06-11,Technology,APAC,Direct,Starter,0
C00559,2025-10-22,Education,North America,Direct,Starter,0
C00560,2025-08-13,Media,EMEA,Partner,Starter,0
C00561,2025-12-08,Retail,APAC,Self-Serve,Starter,10
C00562,2023-06-08,Retail,APAC,Self-Serve,Starter,5
C00563,2025-09-04,Media,North America,Self-Serve,Starter,5
C00564,2024-06-13,Media,EMEA,Direct,Starter,0
C00565,2025-08-07,Technology,North America,Partner,Growth,10
C00566,2024-05-07,Retail,North America,Partner,Growth,5
C00567,2024-05-11,Healthcare,North America,Partner,Growth,10
C00568,2024-04-11,Media,North America,Partner,Starter,0
C00569,2024-05-26,Financial Services,EMEA,Partner,Enterprise,20
C00570,2023-11-29,Technology,EMEA,Direct,Growth,15
C00571,2023-01-26,Education,EMEA,Direct,Starter,0
C00572,2025-01-05,Education,EMEA,Direct,Starter,0
C00573,2025-08-20,Retail,North America,Self-Serve,Starter,5
C00574,2024-06-07,Financial Services,North America,Direct,Enterprise,15
C00575,2024-11-21,Healthcare,North America,Direct,Growth,5
C00576,2025-12-20,Healthcare,APAC,Self-Serve,Growth,15
C00577,2024-02-21,Financial Services,EMEA,Partner,Enterprise,25
C00578,2025-07-14,Retail,North America,Self-Serve,Starter,0
C00579,2025-12-28,Technology,North America,Self-Serve,Starter,10
C00580,2025-12-26,Media,North America,Direct,Growth,15
C00581,2025-06-21,Education,EMEA,Direct,Growth,15
C00582,2025-09-12,Technology,North America,Self-Serve,Starter,5
C00583,2025-05-31,Technology,EMEA,Self-Serve,Starter,0
C00584,2023-11-27,Media,North America,Partner,Starter,5
C00585,2024-02-16,Media,North America,Partner,Starter,5
C00586,2023-05-13,Education,North America,Partner,Starter,0
C00587,2024-06-23,Media,North America,Partner,Starter,5
C00588,2025-09-27,Other,North America,Partner,Starter,0
C00589,2024-09-08,Healthcare,North America,Direct,Starter,0
C00590,2023-11-10,Manufacturing,EMEA,Self-Serve,Growth,0
C00591,2023-08-02,Retail,North America,Self-Serve,Starter,0
C00592,2023-03-21,Technology,North America,Self-Serve,Starter,5
C00593,2023-10-18,Manufacturing,EMEA,Self-Serve,Growth,5
C00594,2024-03-07,Financial Services,North America,Self-Serve,Starter,0
C00595,2024-02-20,Technology,EMEA,Direct,Starter,10
C00596,2025-12-27,Technology,APAC,Self-Serve,Starter,0
C00597,2023-02-16,Technology,LATAM,Self-Serve,Starter,5
C00598,2023-09-22,Technology,EMEA,Self-Serve,Growth,5
C00599,2025-06-08,Healthcare,EMEA,Self-Serve,Starter,0
C00600,2023-04-07,Financial Services,North America,Self-Serve,Starter,10
C00601,2023-09-02,Manufacturing,EMEA,Self-Serve,Growth,15
C00602,2024-10-11,Healthcare,EMEA,Self-Serve,Enterprise,15
C00603,2025-04-20,Financial Services,North America,Self-Serve,Starter,0
C00604,2025-06-14,Media,LATAM,Self-Serve,Starter,0
C00605,2023-03-24,Retail,North America,Partner,Starter,0
C00606,2023-02-03,Financial Services,North America,Direct,Growth,0
C00607,2025-06-16,Financial Services,EMEA,Partner,Growth,15
C00608,2025-12-21,Technology,North America,Self-Serve,Starter,0
C00609,2025-08-21,Technology,EMEA,Self-Serve,Starter,0
C00610,2023-01-27,Financial Services,EMEA,Self-Serve,Enterprise,15
C00611,2024-01-18,Manufacturing,North America,Self-Serve,Starter,0
C00612,2025-11-27,Technology,North America,Partner,Growth,20
C00613,2025-09-21,Financial Services,North America,Direct,Enterprise,30
C00614,2023-09-09,Retail,EMEA,Direct,Growth,0
C00615,2025-01-08,Manufacturing,EMEA,Partner,Enterprise,20
C00616,2025-12-07,Financial Services,APAC,Self-Serve,Growth,0
C00617,2023-05-01,Healthcare,North America,Partner,Growth,20
C00618,2024-12-05,Healthcare,LATAM,Direct,Starter,5
C00619,2025-03-23,Healthcare,North America,Direct,Growth,15
C00620,2025-03-11,Technology,APAC,Direct,Enterprise,10
C00621,2023-02-01,Education,North America,Self-Serve,Starter,0
C00622,2023-05-18,Retail,North America,Partner,Starter,0
C00623,2024-11-10,Technology,APAC,Self-Serve,Starter,5
C00624,2024-07-30,Media,North America,Self-Serve,Starter,10
C00625,2023-02-13,Retail,North America,Direct,Growth,10
C00626,2025-11-28,Healthcare,APAC,Direct,Growth,10
C00627,2025-11-17,Technology,North America,Self-Serve,Starter,5
C00628,2025-06-05,Healthcare,EMEA,Self-Serve,Growth,0
C00629,2025-05-28,Technology,North America,Partner,Enterprise,10
C00630,2024-11-07,Technology,North America,Partner,Starter,10
C00631,2025-05-12,Retail,North America,Self-Serve,Starter,0
C00632,2023-11-17,Media,North America,Self-Serve,Growth,0
C00633,2025-10-27,Media,EMEA,Direct,Starter,10
C00634,2024-12-18,Retail,LATAM,Self-Serve,Growth,10
C00635,2025-11-03,Media,North America,Direct,Enterprise,15
C00636,2025-03-26,Financial Services,APAC,Self-Serve,Growth,10
C00637,2025-09-17,Retail,North America,Partner,Growth,5
C00638,2024-01-24,Other,LATAM,Self-Serve,Starter,0
C00639,2024-12-31,Education,North America,Partner,Starter,0
C00640,2025-04-14,Education,EMEA,Self-Serve,Starter,0
C00641,2025-03-21,Education,North America,Direct,Enterprise,15
C00642,2024-09-24,Manufacturing,North America,Self-Serve,Starter,0
C00643,2024-12-11,Education,EMEA,Direct,Growth,10
C00644,2024-02-07,Media,APAC,Direct,Starter,0
C00645,2023-04-15,Financial Services,North America,Direct,Enterprise,25
C00646,2023-12-28,Media,EMEA,Self-Serve,Growth,0
C00647,2024-04-27,Retail,EMEA,Direct,Starter,0
C00648,2025-05-12,Healthcare,North America,Direct,Enterprise,15
C00649,2025-03-27,Financial Services,North America,Self-Serve,Enterprise,20
C00650,2024-03-07,Healthcare,North America,Self-Serve,Growth,10
C00651,2025-08-01,Education,EMEA,Direct,Growth,10
C00652,2025-05-09,Technology,EMEA,Self-Serve,Starter,10
C00653,2023-05-18,Other,EMEA,Self-Serve,Starter,0
C00654,2024-11-16,Financial Services,EMEA,Self-Serve,Starter,10
C00655,2025-11-05,Financial Services,APAC,Direct,Enterprise,25
C00656,2025-01-12,Healthcare,North America,Direct,Starter,10
C00657,2024-03-13,Technology,North America,Self-Serve,Starter,0
C00658,2024-11-02,Retail,North America,Partner,Growth,10
C00659,2024-04-29,Technology,EMEA,Direct,Enterprise,30
C00660,2025-05-21,Healthcare,North America,Self-Serve,Starter,10
C00661,2025-01-10,Healthcare,LATAM,Direct,Starter,0
C00662,2024-05-26,Retail,North America,Partner,Growth,10
C00663,2024-10-05,Retail,North America,Self-Serve,Growth,5
C00664,2024-10-04,Education,North America,Partner,Starter,0
C00665,2025-01-23,Technology,EMEA,Self-Serve,Growth,0
C00666,2023-11-05,Media,APAC,Direct,Starter,0
C00667,2025-05-17,Financial Services,North America,Self-Serve,Starter,0
C00668,2023-10-03,Technology,North America,Partner,Growth,15
C00669,2024-05-28,Healthcare,North America,Self-Serve,Growth,10
C00670,2023-01-19,Manufacturing,North America,Direct,Starter,0
C00671,2024-04-26,Retail,North America,Direct,Starter,0
C00672,2025-06-03,Retail,North America,Direct,Starter,5
C00673,2023-11-22,Manufacturing,APAC,Partner,Starter,10
C00674,2023-08-21,Manufacturing,APAC,Direct,Growth,5
C00675,2025-11-23,Financial Services,APAC,Self-Serve,Starter,5
C00676,2024-12-25,Retail,LATAM,Self-Serve,Growth,15
C00677,2024-04-11,Retail,EMEA,Direct,Starter,0
C00678,2025-01-14,Technology,North America,Direct,Growth,0
C00679,2025-08-20,Education,LATAM,Self-Serve,Starter,0
C00680,2025-03-07,Technology,North America,Direct,Enterprise,15
C00681,2023-07-31,Healthcare,North America,Direct,Enterprise,15
C00682,2024-09-06,Technology,EMEA,Direct,Starter,5
C00683,2024-05-03,Technology,North America,Self-Serve,Starter,0
C00684,2025-04-14,Healthcare,North America,Self-Serve,Growth,5
C00685,2025-09-13,Retail,North America,Self-Serve,Starter,0
C00686,2025-02-10,Financial Services,North America,Partner,Enterprise,10
C00687,2024-01-12,Education,North America,Self-Serve,Starter,5
C00688,2025-01-28,Media,EMEA,Direct,Starter,0
C00689,2024-11-11,Retail,LATAM,Self-Serve,Growth,5
C00690,2024-06-02,Education,EMEA,Partner,Starter,5
C00691,2024-10-01,Technology,North America,Direct,Growth,10
C00692,2025-03-19,Manufacturing,North America,Self-Serve,Growth,10
C00693,2025-02-23,Other,EMEA,Direct,Starter,0
C00694,2025-05-30,Technology,North America,Self-Serve,Growth,10
C00695,2025-10-10,Technology,North America,Self-Serve,Starter,10
C00696,2024-03-20,Manufacturing,EMEA,Partner,Growth,10
C00697,2024-12-07,Healthcare,North America,Self-Serve,Growth,0
C00698,2024-10-07,Technology,APAC,Direct,Starter,0
C00699,2024-09-07,Retail,EMEA,Direct,Starter,0
C00700,2023-12-04,Retail,North America,Self-Serve,Starter,5
C00701,2025-04-19,Financial Services,North America,Direct,Enterprise,20
C00702,2025-03-10,Retail,EMEA,Direct,Starter,0
C00703,2023-03-30,Healthcare,North America,Direct,Starter,5
C00704,2023-08-25,Financial Services,APAC,Direct,Growth,10
C00705,2025-02-02,Media,EMEA,Partner,Enterprise,10
C00706,2024-07-31,Other,APAC,Self-Serve,Growth,10
C00707,2023-08-19,Healthcare,EMEA,Direct,Growth,0
C00708,2025-04-25,Technology,North America,Direct,Starter,0
C00709,2023-08-05,Financial Services,EMEA,Partner,Growth,5
C00710,2025-01-03,Financial Services,APAC,Direct,Enterprise,20
C00711,2024-09-24,Financial Services,North America,Self-Serve,Growth,0
C00712,2025-09-30,Manufacturing,EMEA,Direct,Starter,0
C00713,2025-03-31,Retail,APAC,Direct,Growth,5
C00714,2024-12-18,Manufacturing,EMEA,Direct,Starter,0
C00715,2024-01-02,Manufacturing,APAC,Self-Serve,Growth,10
C00716,2024-06-19,Technology,EMEA,Direct,Growth,0
C00717,2024-10-10,Technology,North America,Direct,Starter,0
C00718,2023-09-04,Healthcare,North America,Partner,Starter,0
C00719,2025-01-09,Other,North America,Self-Serve,Growth,10
C00720,2024-09-03,Technology,EMEA,Self-Serve,Starter,0
C00721,2025-06-11,Technology,North America,Partner,Starter,0
C00722,2024-07-28,Manufacturing,North America,Self-Serve,Starter,0
C00723,2025-07-05,Healthcare,EMEA,Self-Serve,Starter,10
C00724,2023-01-17,Financial Services,North America,Partner,Growth,5
C00725,2024-01-12,Technology,EMEA,Direct,Enterprise,20
C00726,2025-01-11,Retail,EMEA,Direct,Enterprise,30
C00727,2023-09-29,Retail,North America,Partner,Enterprise,15
C00728,2024-02-07,Financial Services,EMEA,Direct,Starter,0
C00729,2025-03-09,Technology,EMEA,Partner,Starter,0
C00730,2025-06-16,Technology,North America,Direct,Starter,10
C00731,2025-04-06,Education,EMEA,Direct,Starter,5
C00732,2024-04-15,Other,North America,Direct,Starter,0
C00733,2024-12-04,Technology,North America,Self-Serve,Starter,0
C00734,2024-04-06,Financial Services,North America,Self-Serve,Growth,10
C00735,2023-12-28,Retail,North America,Direct,Starter,0
C00736,2025-11-26,Retail,North America,Direct,Starter,0
C00737,2024-01-06,Technology,EMEA,Self-Serve,Growth,5
C00738,2024-06-23,Technology,EMEA,Direct,Starter,0
C00739,2023-06-13,Manufacturing,APAC,Self-Serve,Enterprise,15
C00740,2024-03-09,Technology,EMEA,Self-Serve,Growth,0
C00741,2024-09-19,Technology,EMEA,Partner,Starter,0
C00742,2025-08-05,Media,North America,Direct,Starter,0
C00743,2025-03-11,Healthcare,EMEA,Direct,Growth,0
C00744,2025-08-17,Technology,North America,Partner,Growth,15
C00745,2025-09-05,Retail,LATAM,Partner,Starter,0
C00746,2025-05-20,Financial Services,EMEA,Self-Serve,Enterprise,5
C00747,2024-09-23,Technology,EMEA,Self-Serve,Enterprise,20
C00748,2024-10-09,Technology,North America,Direct,Starter,0
C00749,2024-03-22,Healthcare,North America,Direct,Starter,0
C00750,2025-11-24,Technology,North America,Self-Serve,Starter,0
